tag,threshold,balanced_accuracy,positive_rate
ensemble_avg_top5,0.5069999999999996,0.7697585464977289,0.4764705882352941
ensemble_avg_top5,0.5079999999999996,0.7686349509921109,0.475
ensemble_avg_top5,0.5089999999999996,0.7686349509921109,0.475
ensemble_avg_top5,0.5099999999999996,0.7686349509921109,0.475
ensemble_avg_top5,0.5109999999999996,0.771766674635429,0.47058823529411764
ensemble_avg_top5,0.5119999999999996,0.771766674635429,0.47058823529411764
ensemble_avg_top5,0.5129999999999996,0.771766674635429,0.47058823529411764
ensemble_avg_top5,0.5139999999999996,0.7760219937843653,0.4676470588235294
ensemble_avg_top5,0.5149999999999996,0.7760219937843653,0.4676470588235294
ensemble_avg_top5,0.5159999999999996,0.7781496533588333,0.4661764705882353
ensemble_avg_top5,0.5169999999999996,0.7770260578532153,0.4647058823529412
ensemble_avg_top5,0.5179999999999996,0.7770260578532153,0.4647058823529412
ensemble_avg_top5,0.5189999999999996,0.7759024623475974,0.4632352941176471
ensemble_avg_top5,0.5199999999999996,0.7759024623475974,0.4632352941176471
ensemble_avg_top5,0.5209999999999996,0.7759024623475974,0.4632352941176471
ensemble_avg_top5,0.5219999999999996,0.7747788668419795,0.46176470588235297
ensemble_avg_top5,0.5229999999999996,0.7747788668419795,0.46176470588235297
ensemble_avg_top5,0.5239999999999996,0.7747788668419795,0.46176470588235297
ensemble_avg_top5,0.5249999999999996,0.7747788668419795,0.46176470588235297
ensemble_avg_top5,0.5259999999999996,0.7736552713363615,0.4602941176470588
ensemble_avg_top5,0.5269999999999996,0.7702844848195075,0.45588235294117646
ensemble_avg_top5,0.5279999999999996,0.7724121443939755,0.45441176470588235
ensemble_avg_top5,0.5289999999999996,0.7745398039684437,0.45294117647058824
ensemble_avg_top5,0.5299999999999996,0.7745398039684437,0.45294117647058824
ensemble_avg_top5,0.5309999999999996,0.7734162084628258,0.4514705882352941
ensemble_avg_top5,0.5319999999999996,0.7734162084628258,0.4514705882352941
ensemble_avg_top5,0.5329999999999996,0.7734162084628258,0.4514705882352941
ensemble_avg_top5,0.5339999999999996,0.7722926129572077,0.45
ensemble_avg_top5,0.5349999999999996,0.7722926129572077,0.45
ensemble_avg_top5,0.5359999999999996,0.7722926129572077,0.45
ensemble_avg_top5,0.5369999999999996,0.7722926129572077,0.45
ensemble_avg_top5,0.5379999999999996,0.7722926129572077,0.45
ensemble_avg_top5,0.5389999999999996,0.7711690174515897,0.4485294117647059
ensemble_avg_top5,0.5399999999999996,0.7711690174515897,0.4485294117647059
ensemble_avg_top5,0.5409999999999996,0.7711690174515897,0.4485294117647059
ensemble_avg_top5,0.5419999999999996,0.7711690174515897,0.4485294117647059
ensemble_avg_top5,0.5429999999999996,0.7732966770260579,0.4470588235294118
ensemble_avg_top5,0.5439999999999996,0.7732966770260579,0.4470588235294118
ensemble_avg_top5,0.5449999999999996,0.7732966770260579,0.4470588235294118
ensemble_avg_top5,0.5459999999999996,0.7732966770260579,0.4470588235294118
ensemble_avg_top5,0.5469999999999996,0.7732966770260579,0.4470588235294118
ensemble_avg_top5,0.5479999999999996,0.7732966770260579,0.4470588235294118
ensemble_avg_top5,0.5489999999999995,0.7732966770260579,0.4470588235294118
ensemble_avg_top5,0.5499999999999995,0.7721730815204398,0.4455882352941177
ensemble_avg_top5,0.5509999999999995,0.7721730815204398,0.4455882352941177
ensemble_avg_top5,0.5519999999999995,0.7710494860148218,0.4441176470588235
ensemble_avg_top5,0.5529999999999995,0.7710494860148218,0.4441176470588235
ensemble_avg_top5,0.5539999999999995,0.7710494860148218,0.4441176470588235
ensemble_avg_top5,0.5549999999999995,0.7710494860148218,0.4441176470588235
ensemble_avg_top5,0.5559999999999995,0.7710494860148218,0.4441176470588235
ensemble_avg_top5,0.5569999999999995,0.7710494860148218,0.4441176470588235
ensemble_avg_top5,0.5579999999999995,0.769806359072436,0.43823529411764706
ensemble_avg_top5,0.5589999999999995,0.769806359072436,0.43823529411764706
ensemble_avg_top5,0.5599999999999995,0.769806359072436,0.43823529411764706
ensemble_avg_top5,0.5609999999999995,0.769806359072436,0.43823529411764706
ensemble_avg_top5,0.5619999999999995,0.769806359072436,0.43823529411764706
ensemble_avg_top5,0.5629999999999995,0.7719340186469041,0.43676470588235294
ensemble_avg_top5,0.5639999999999995,0.7719340186469041,0.43676470588235294
ensemble_avg_top5,0.5649999999999995,0.7708104231412862,0.43529411764705883
ensemble_avg_top5,0.5659999999999995,0.7708104231412862,0.43529411764705883
ensemble_avg_top5,0.5669999999999995,0.7708104231412862,0.43529411764705883
ensemble_avg_top5,0.5679999999999995,0.7708104231412862,0.43529411764705883
ensemble_avg_top5,0.5689999999999995,0.7708104231412862,0.43529411764705883
ensemble_avg_top5,0.5699999999999995,0.7708104231412862,0.43529411764705883
ensemble_avg_top5,0.5709999999999995,0.7696868276356682,0.4338235294117647
ensemble_avg_top5,0.5719999999999995,0.7696868276356682,0.4338235294117647
ensemble_avg_top5,0.5729999999999995,0.7696868276356682,0.4338235294117647
ensemble_avg_top5,0.5739999999999995,0.7696868276356682,0.4338235294117647
ensemble_avg_top5,0.5749999999999995,0.7696868276356682,0.4338235294117647
ensemble_avg_top5,0.5759999999999995,0.7696868276356682,0.4338235294117647
ensemble_avg_top5,0.5769999999999995,0.7695672961989003,0.4294117647058823
ensemble_avg_top5,0.5779999999999995,0.7695672961989003,0.4294117647058823
ensemble_avg_top5,0.5789999999999995,0.7695672961989003,0.4294117647058823
ensemble_avg_top5,0.5799999999999995,0.7695672961989003,0.4294117647058823
ensemble_avg_top5,0.5809999999999995,0.7716949557733683,0.4279411764705882
ensemble_avg_top5,0.5819999999999995,0.7716949557733683,0.4279411764705882
ensemble_avg_top5,0.5829999999999995,0.7716949557733683,0.4279411764705882
ensemble_avg_top5,0.5839999999999995,0.7716949557733683,0.4279411764705882
ensemble_avg_top5,0.5849999999999995,0.7738226153478365,0.4264705882352941
ensemble_avg_top5,0.5859999999999995,0.7726990198422186,0.425
ensemble_avg_top5,0.5869999999999995,0.7726990198422186,0.425
ensemble_avg_top5,0.5879999999999995,0.7715754243366005,0.4235294117647059
ensemble_avg_top5,0.5889999999999995,0.7715754243366005,0.4235294117647059
ensemble_avg_top5,0.5899999999999995,0.7737030839110686,0.42205882352941176
ensemble_avg_top5,0.5909999999999995,0.7737030839110686,0.42205882352941176
ensemble_avg_top5,0.5919999999999995,0.7758307434855367,0.42058823529411765
ensemble_avg_top5,0.5929999999999995,0.7779584030600049,0.41911764705882354
ensemble_avg_top5,0.5939999999999995,0.7779584030600049,0.41911764705882354
ensemble_avg_top5,0.5949999999999995,0.7779584030600049,0.41911764705882354
ensemble_avg_top5,0.5959999999999995,0.7779584030600049,0.41911764705882354
ensemble_avg_top5,0.5969999999999995,0.7779584030600049,0.41911764705882354
ensemble_avg_top5,0.5979999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.5989999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.5999999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.6009999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.6019999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.6029999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.6039999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.6049999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.6059999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.6069999999999995,0.7768348075543868,0.4176470588235294
ensemble_avg_top5,0.6079999999999995,0.7757112120487688,0.4161764705882353
ensemble_avg_top5,0.6089999999999995,0.7745876165431509,0.4147058823529412
ensemble_avg_top5,0.6099999999999995,0.7745876165431509,0.4147058823529412
ensemble_avg_top5,0.6109999999999995,0.7745876165431509,0.4147058823529412
ensemble_avg_top5,0.6119999999999995,0.7745876165431509,0.4147058823529412
ensemble_avg_top5,0.6129999999999995,0.7712168300262969,0.4102941176470588
ensemble_avg_top5,0.6139999999999994,0.7712168300262969,0.4102941176470588
ensemble_avg_top5,0.6149999999999994,0.7712168300262969,0.4102941176470588
ensemble_avg_top5,0.6159999999999994,0.7712168300262969,0.4102941176470588
ensemble_avg_top5,0.6169999999999994,0.7712168300262969,0.4102941176470588
ensemble_avg_top5,0.6179999999999994,0.7712168300262969,0.4102941176470588
ensemble_avg_top5,0.6189999999999994,0.770093234520679,0.4088235294117647
ensemble_avg_top5,0.6199999999999994,0.768969639015061,0.4073529411764706
ensemble_avg_top5,0.6209999999999994,0.768969639015061,0.4073529411764706
ensemble_avg_top5,0.6219999999999994,0.768969639015061,0.4073529411764706
ensemble_avg_top5,0.6229999999999994,0.7688501075782931,0.40294117647058825
ensemble_avg_top5,0.6239999999999994,0.7688501075782931,0.40294117647058825
ensemble_avg_top5,0.6249999999999994,0.7677265120726751,0.40147058823529413
ensemble_avg_top5,0.6259999999999994,0.7677265120726751,0.40147058823529413
ensemble_avg_top5,0.6269999999999994,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6279999999999994,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6289999999999994,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6299999999999994,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6309999999999995,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6319999999999995,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6329999999999995,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6339999999999995,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6349999999999995,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6359999999999995,0.7654793210614392,0.3985294117647059
ensemble_avg_top5,0.6369999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6379999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6389999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6399999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6409999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6419999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6429999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6439999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6449999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6459999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6469999999999995,0.7643557255558212,0.39705882352941174
ensemble_avg_top5,0.6479999999999995,0.7632321300502032,0.39558823529411763
ensemble_avg_top5,0.6489999999999995,0.7632321300502032,0.39558823529411763
ensemble_avg_top5,0.6499999999999995,0.7621085345445853,0.3941176470588235
ensemble_avg_top5,0.6509999999999995,0.7621085345445853,0.3941176470588235
ensemble_avg_top5,0.6519999999999995,0.7621085345445853,0.3941176470588235
ensemble_avg_top5,0.6529999999999995,0.7621085345445853,0.3941176470588235
ensemble_avg_top5,0.6539999999999995,0.7621085345445853,0.3941176470588235
ensemble_avg_top5,0.6549999999999995,0.7621085345445853,0.3941176470588235
ensemble_avg_top5,0.6559999999999995,0.7621085345445853,0.3941176470588235
ensemble_avg_top5,0.6569999999999995,0.7609849390389672,0.3926470588235294
ensemble_avg_top5,0.6579999999999995,0.7609849390389672,0.3926470588235294
ensemble_avg_top5,0.6589999999999995,0.7609849390389672,0.3926470588235294
ensemble_avg_top5,0.6599999999999995,0.7609849390389672,0.3926470588235294
ensemble_avg_top5,0.6609999999999995,0.7598613435333492,0.3911764705882353
ensemble_avg_top5,0.6619999999999995,0.7598613435333492,0.3911764705882353
ensemble_avg_top5,0.6629999999999995,0.7608654076021995,0.38823529411764707
ensemble_avg_top5,0.6639999999999995,0.7597418120965814,0.38676470588235295
ensemble_avg_top5,0.6649999999999995,0.7586182165909634,0.38529411764705884
ensemble_avg_top5,0.6659999999999995,0.7586182165909634,0.38529411764705884
ensemble_avg_top5,0.6669999999999995,0.7563710255797275,0.38235294117647056
ensemble_avg_top5,0.6679999999999995,0.7552474300741094,0.38088235294117645
ensemble_avg_top5,0.6689999999999995,0.7541238345684915,0.37941176470588234
ensemble_avg_top5,0.6699999999999995,0.7518766435572556,0.3764705882352941
ensemble_avg_top5,0.6709999999999995,0.7518766435572556,0.3764705882352941
ensemble_avg_top5,0.6719999999999995,0.7518766435572556,0.3764705882352941
ensemble_avg_top5,0.6729999999999995,0.7518766435572556,0.3764705882352941
ensemble_avg_top5,0.6739999999999995,0.7518766435572556,0.3764705882352941
ensemble_avg_top5,0.6749999999999995,0.7507530480516376,0.375
ensemble_avg_top5,0.6759999999999995,0.7507530480516376,0.375
ensemble_avg_top5,0.6769999999999994,0.7496294525460196,0.3735294117647059
ensemble_avg_top5,0.6779999999999994,0.7496294525460196,0.3735294117647059
ensemble_avg_top5,0.6789999999999994,0.7496294525460196,0.3735294117647059
ensemble_avg_top5,0.6799999999999994,0.7496294525460196,0.3735294117647059
ensemble_avg_top5,0.6809999999999994,0.7485058570404016,0.3720588235294118
ensemble_avg_top5,0.6819999999999994,0.7473822615347836,0.37058823529411766
ensemble_avg_top5,0.6829999999999994,0.7473822615347836,0.37058823529411766
ensemble_avg_top5,0.6839999999999994,0.7473822615347836,0.37058823529411766
ensemble_avg_top5,0.6849999999999994,0.7473822615347836,0.37058823529411766
ensemble_avg_top5,0.6859999999999994,0.7495099211092517,0.36911764705882355
ensemble_avg_top5,0.6869999999999994,0.7495099211092517,0.36911764705882355
ensemble_avg_top5,0.6879999999999994,0.7495099211092517,0.36911764705882355
ensemble_avg_top5,0.6889999999999994,0.7495099211092517,0.36911764705882355
ensemble_avg_top5,0.6899999999999994,0.7483863256036338,0.36764705882352944
ensemble_avg_top5,0.6909999999999994,0.7483863256036338,0.36764705882352944
ensemble_avg_top5,0.6919999999999994,0.7483863256036338,0.36764705882352944
ensemble_avg_top5,0.6929999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.6939999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.6949999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.6959999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.6969999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.6979999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.6989999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.6999999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.7009999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.7019999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.7029999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.7039999999999994,0.7472627300980158,0.36617647058823527
ensemble_avg_top5,0.7049999999999994,0.7461391345923978,0.36470588235294116
ensemble_avg_top5,0.7059999999999994,0.7450155390867799,0.36323529411764705
ensemble_avg_top5,0.7069999999999994,0.7450155390867799,0.36323529411764705
ensemble_avg_top5,0.7079999999999994,0.7450155390867799,0.36323529411764705
ensemble_avg_top5,0.7089999999999994,0.7450155390867799,0.36323529411764705
ensemble_avg_top5,0.7099999999999994,0.7450155390867799,0.36323529411764705
ensemble_avg_top5,0.7109999999999994,0.7450155390867799,0.36323529411764705
ensemble_avg_top5,0.7119999999999994,0.7450155390867799,0.36323529411764705
ensemble_avg_top5,0.7129999999999994,0.7450155390867799,0.36323529411764705
ensemble_avg_top5,0.7139999999999994,0.7450155390867799,0.36323529411764705
ensemble_avg_top5,0.7149999999999994,0.7460196031556299,0.3602941176470588
ensemble_avg_top5,0.7159999999999994,0.7460196031556299,0.3602941176470588
ensemble_avg_top5,0.7169999999999994,0.7460196031556299,0.3602941176470588
ensemble_avg_top5,0.7179999999999994,0.7460196031556299,0.3602941176470588
ensemble_avg_top5,0.7189999999999994,0.7460196031556299,0.3602941176470588
ensemble_avg_top5,0.7199999999999994,0.744896007650012,0.3588235294117647
ensemble_avg_top5,0.7209999999999994,0.744896007650012,0.3588235294117647
ensemble_avg_top5,0.7219999999999994,0.744896007650012,0.3588235294117647
ensemble_avg_top5,0.7229999999999994,0.744896007650012,0.3588235294117647
ensemble_avg_top5,0.7239999999999994,0.7437724121443939,0.3573529411764706
ensemble_avg_top5,0.7249999999999994,0.7437724121443939,0.3573529411764706
ensemble_avg_top5,0.7259999999999994,0.7437724121443939,0.3573529411764706
ensemble_avg_top5,0.7269999999999994,0.7437724121443939,0.3573529411764706
ensemble_avg_top5,0.7279999999999994,0.7437724121443939,0.3573529411764706
ensemble_avg_top5,0.7289999999999994,0.7437724121443939,0.3573529411764706
ensemble_avg_top5,0.7299999999999994,0.7437724121443939,0.3573529411764706
ensemble_avg_top5,0.7309999999999994,0.7437724121443939,0.3573529411764706
ensemble_avg_top5,0.7319999999999994,0.7437724121443939,0.3573529411764706
ensemble_avg_top5,0.7329999999999994,0.745900071718862,0.3558823529411765
ensemble_avg_top5,0.7339999999999994,0.745900071718862,0.3558823529411765
ensemble_avg_top5,0.7349999999999994,0.744776476213244,0.35441176470588237
ensemble_avg_top5,0.7359999999999994,0.744776476213244,0.35441176470588237
ensemble_avg_top5,0.7369999999999994,0.744776476213244,0.35441176470588237
ensemble_avg_top5,0.7379999999999994,0.744776476213244,0.35441176470588237
ensemble_avg_top5,0.7389999999999994,0.7469041357877122,0.35294117647058826
ensemble_avg_top5,0.7399999999999994,0.7469041357877122,0.35294117647058826
ensemble_avg_top5,0.7409999999999994,0.7469041357877122,0.35294117647058826
ensemble_avg_top5,0.7419999999999993,0.7469041357877122,0.35294117647058826
ensemble_avg_top5,0.7429999999999993,0.7469041357877122,0.35294117647058826
ensemble_avg_top5,0.7439999999999993,0.7469041357877122,0.35294117647058826
ensemble_avg_top5,0.7449999999999993,0.7469041357877122,0.35294117647058826
ensemble_avg_top5,0.7459999999999993,0.7469041357877122,0.35294117647058826
ensemble_avg_top5,0.7469999999999993,0.7469041357877122,0.35294117647058826
ensemble_avg_top5,0.7479999999999993,0.7446569447764761,0.35
ensemble_avg_top5,0.7489999999999993,0.7446569447764761,0.35
ensemble_avg_top5,0.7499999999999993,0.7446569447764761,0.35
ensemble_avg_top5,0.7509999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7519999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7529999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7539999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7549999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7559999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7569999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7579999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7589999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7599999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7609999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7619999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7629999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7639999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7649999999999993,0.7435333492708582,0.34852941176470587
ensemble_avg_top5,0.7659999999999993,0.7424097537652402,0.34705882352941175
ensemble_avg_top5,0.7669999999999993,0.7424097537652402,0.34705882352941175
ensemble_avg_top5,0.7679999999999993,0.7424097537652402,0.34705882352941175
ensemble_avg_top5,0.7689999999999994,0.7412861582596222,0.34558823529411764
ensemble_avg_top5,0.7699999999999994,0.7412861582596222,0.34558823529411764
ensemble_avg_top5,0.7709999999999994,0.7412861582596222,0.34558823529411764
ensemble_avg_top5,0.7719999999999994,0.7401625627540043,0.34411764705882353
ensemble_avg_top5,0.7729999999999994,0.7401625627540043,0.34411764705882353
ensemble_avg_top5,0.7739999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7749999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7759999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7769999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7779999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7789999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7799999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7809999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7819999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7829999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7839999999999994,0.7390389672483864,0.3426470588235294
ensemble_avg_top5,0.7849999999999994,0.7379153717427683,0.3411764705882353
ensemble_avg_top5,0.7859999999999994,0.7379153717427683,0.3411764705882353
ensemble_avg_top5,0.7869999999999994,0.7379153717427683,0.3411764705882353
ensemble_avg_top5,0.7879999999999994,0.7379153717427683,0.3411764705882353
ensemble_avg_top5,0.7889999999999994,0.7379153717427683,0.3411764705882353
ensemble_avg_top5,0.7899999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7909999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7919999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7929999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7939999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7949999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7959999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7969999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7979999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7989999999999994,0.7367917762371503,0.3397058823529412
ensemble_avg_top5,0.7999999999999994,0.7356681807315324,0.3382352941176471
ensemble_avg_top5,0.8009999999999994,0.7345445852259144,0.33676470588235297
ensemble_avg_top5,0.8019999999999994,0.7345445852259144,0.33676470588235297
ensemble_avg_top5,0.8029999999999994,0.7345445852259144,0.33676470588235297
ensemble_avg_top5,0.8039999999999994,0.7345445852259144,0.33676470588235297
ensemble_avg_top5,0.8049999999999993,0.7345445852259144,0.33676470588235297
ensemble_avg_top5,0.8059999999999993,0.7345445852259144,0.33676470588235297
ensemble_avg_top5,0.8069999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8079999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8089999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8099999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8109999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8119999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8129999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8139999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8149999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8159999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8169999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8179999999999993,0.7334209897202965,0.3352941176470588
ensemble_avg_top5,0.8189999999999993,0.7322973942146784,0.3338235294117647
ensemble_avg_top5,0.8199999999999993,0.7322973942146784,0.3338235294117647
ensemble_avg_top5,0.8209999999999993,0.7322973942146784,0.3338235294117647
ensemble_avg_top5,0.8219999999999993,0.7322973942146784,0.3338235294117647
ensemble_avg_top5,0.8229999999999993,0.7311737987090605,0.3323529411764706
ensemble_avg_top5,0.8239999999999993,0.7311737987090605,0.3323529411764706
ensemble_avg_top5,0.8249999999999993,0.7311737987090605,0.3323529411764706
ensemble_avg_top5,0.8259999999999993,0.7300502032034425,0.33088235294117646
ensemble_avg_top5,0.8269999999999993,0.7300502032034425,0.33088235294117646
ensemble_avg_top5,0.8279999999999993,0.7300502032034425,0.33088235294117646
ensemble_avg_top5,0.8289999999999993,0.7300502032034425,0.33088235294117646
ensemble_avg_top5,0.8299999999999993,0.7300502032034425,0.33088235294117646
ensemble_avg_top5,0.8309999999999993,0.7300502032034425,0.33088235294117646
ensemble_avg_top5,0.8319999999999993,0.7300502032034425,0.33088235294117646
ensemble_avg_top5,0.8329999999999993,0.7289266076978245,0.32941176470588235
ensemble_avg_top5,0.8339999999999993,0.7289266076978245,0.32941176470588235
ensemble_avg_top5,0.8349999999999993,0.7289266076978245,0.32941176470588235
ensemble_avg_top5,0.8359999999999993,0.7289266076978245,0.32941176470588235
ensemble_avg_top5,0.8369999999999993,0.7289266076978245,0.32941176470588235
ensemble_avg_top5,0.8379999999999993,0.7289266076978245,0.32941176470588235
ensemble_avg_top5,0.8389999999999993,0.7289266076978245,0.32941176470588235
ensemble_avg_top5,0.8399999999999993,0.7278030121922066,0.32794117647058824
ensemble_avg_top5,0.8409999999999993,0.7278030121922066,0.32794117647058824
ensemble_avg_top5,0.8419999999999993,0.7278030121922066,0.32794117647058824
ensemble_avg_top5,0.8429999999999993,0.7278030121922066,0.32794117647058824
ensemble_avg_top5,0.8439999999999993,0.7255558211809705,0.325
ensemble_avg_top5,0.8449999999999993,0.7255558211809705,0.325
ensemble_avg_top5,0.8459999999999993,0.7255558211809705,0.325
ensemble_avg_top5,0.8469999999999993,0.7244322256753526,0.3235294117647059
ensemble_avg_top5,0.8479999999999993,0.7244322256753526,0.3235294117647059
ensemble_avg_top5,0.8489999999999993,0.7244322256753526,0.3235294117647059
ensemble_avg_top5,0.8499999999999993,0.7233086301697347,0.3220588235294118
ensemble_avg_top5,0.8509999999999993,0.7233086301697347,0.3220588235294118
ensemble_avg_top5,0.8519999999999993,0.7233086301697347,0.3220588235294118
ensemble_avg_top5,0.8529999999999993,0.7221850346641167,0.3205882352941177
ensemble_avg_top5,0.8539999999999993,0.7210614391584986,0.3191176470588235
ensemble_avg_top5,0.8549999999999993,0.7210614391584986,0.3191176470588235
ensemble_avg_top5,0.8559999999999993,0.7210614391584986,0.3191176470588235
ensemble_avg_top5,0.8569999999999993,0.7210614391584986,0.3191176470588235
ensemble_avg_top5,0.8579999999999993,0.7210614391584986,0.3191176470588235
ensemble_avg_top5,0.8589999999999993,0.7210614391584986,0.3191176470588235
ensemble_avg_top5,0.8599999999999993,0.7199378436528807,0.3176470588235294
ensemble_avg_top5,0.8609999999999993,0.7199378436528807,0.3176470588235294
ensemble_avg_top5,0.8619999999999993,0.7199378436528807,0.3176470588235294
ensemble_avg_top5,0.8629999999999993,0.7199378436528807,0.3176470588235294
ensemble_avg_top5,0.8639999999999993,0.7199378436528807,0.3176470588235294
ensemble_avg_top5,0.8649999999999993,0.7199378436528807,0.3176470588235294
ensemble_avg_top5,0.8659999999999993,0.7199378436528807,0.3176470588235294
ensemble_avg_top5,0.8669999999999993,0.7199378436528807,0.3176470588235294
ensemble_avg_top5,0.8679999999999993,0.7188142481472627,0.3161764705882353
ensemble_avg_top5,0.8689999999999993,0.7188142481472627,0.3161764705882353
ensemble_avg_top5,0.8699999999999992,0.7188142481472627,0.3161764705882353
ensemble_avg_top5,0.8709999999999992,0.7188142481472627,0.3161764705882353
ensemble_avg_top5,0.8719999999999992,0.7176906526416447,0.31470588235294117
ensemble_avg_top5,0.8729999999999992,0.7176906526416447,0.31470588235294117
ensemble_avg_top5,0.8739999999999992,0.7165670571360268,0.31323529411764706
ensemble_avg_top5,0.8749999999999992,0.7165670571360268,0.31323529411764706
ensemble_avg_top5,0.8759999999999992,0.7165670571360268,0.31323529411764706
