blend_name,models,weights,method,oof_bal_acc,best_threshold,test_pos_rate,changed_vs_anchor,diff_pct_vs_anchor,file_path
wavg_logreg_full_ensemble_weighted,logreg_full|ensemble_weighted,0.90|0.10,weighted_avg,0.7781974659335406,0.6559999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_logreg_full_ensemble_weighted,ensemble_avg_top3|logreg_full|ensemble_weighted,0.25|0.70|0.05,weighted_avg,0.7781974659335406,0.6419999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_logreg_full,ensemble_stacking_lr|ensemble_threshold_vote|logreg_full,0.10|0.00|0.90,weighted_avg,0.7781974659335406,0.6569999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_logreg_full,ensemble_stacking_lr|logreg_full,0.90|0.10,weighted_avg,0.7781974659335406,0.5859999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|logreg_full|catboost_A6_no_shift,0.18|0.27|0.09|0.18|0.27,weighted_avg,0.7781974659335406,0.5849999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote|catboost_B_2_full_allseeds,0.00|0.30|0.30|0.40,weighted_avg,0.7781974659335406,0.5759999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_ensemble_avg_top5_logreg_full,ensemble_stacking_lr|ensemble_avg_top5|logreg_full,0.20|0.00|0.80,weighted_avg,0.7781974659335406,0.6449999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|logreg_full|catboost_A6_no_shift,0.00|0.33|0.22|0.44,weighted_avg,0.7781974659335406,0.5899999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5,ensemble_stacking_lr|ensemble_avg_top5,0.80|0.20,weighted_avg,0.7781974659335406,0.5919999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_logreg_full,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|logreg_full,0.20|0.00|0.60|0.20,weighted_avg,0.7781974659335406,0.5879999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_threshold_vote|catboost_A6_no_shift,0.15|0.60|0.25,weighted_avg,0.7781974659335406,0.6009999999999995,0.3409090909090909,0,0.0,
wavg_logreg_full_ensemble_weighted,logreg_full|ensemble_weighted,0.20|0.80,weighted_avg,0.7781974659335406,0.5999999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_threshold_vote|logreg_full,0.05|0.05|0.90,weighted_avg,0.7781974659335406,0.6599999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_ensemble_avg_top5_logreg_full,ensemble_stacking_lr|ensemble_avg_top5|logreg_full,0.15|0.10|0.75,weighted_avg,0.7781974659335406,0.6429999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_logreg_full,ensemble_avg_top3|ensemble_stacking_lr|logreg_full,0.15|0.05|0.80,weighted_avg,0.7781974659335406,0.6519999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_logreg_full,ensemble_stacking_lr|logreg_full,0.20|0.80,weighted_avg,0.7781974659335406,0.6449999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_logreg_full_ensemble_weighted,ensemble_avg_top3|logreg_full|ensemble_weighted,0.25|0.15|0.60,weighted_avg,0.7781974659335406,0.5929999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|logreg_full|catboost_A6_no_shift,0.10|0.85|0.05,weighted_avg,0.7781974659335406,0.6509999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_logreg_full,ensemble_stacking_lr|logreg_full,0.85|0.15,weighted_avg,0.7781974659335406,0.5859999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_logreg_full_ensemble_weighted,ensemble_avg_top3|logreg_full|ensemble_weighted,0.20|0.70|0.10,weighted_avg,0.7781974659335406,0.6399999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_logreg_full,ensemble_stacking_lr|logreg_full,0.10|0.90,weighted_avg,0.7781974659335406,0.6569999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_threshold_vote_logreg_full,ensemble_threshold_vote|logreg_full,0.85|0.15,weighted_avg,0.7781496533588333,0.4809999999999996,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_logreg_full,ensemble_stacking_lr|ensemble_threshold_vote|logreg_full,0.05|0.80|0.15,weighted_avg,0.7781496533588333,0.4849999999999996,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_avg_top5|catboost_A6_no_shift,0.05|0.95|0.00,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top5_catboost_B_2_full_allseeds,ensemble_avg_top5|catboost_B_2_full_allseeds,1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top5_ensemble_weighted,ensemble_avg_top5|ensemble_weighted,1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_avg_top5_catboost_B_2_full_allseeds,ensemble_stacking_lr|ensemble_avg_top5|catboost_B_2_full_allseeds,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_avg_top5,ensemble_stacking_lr|ensemble_avg_top5,0.00|1.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_avg_top5|catboost_A6_no_shift,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top5_ensemble_weighted,ensemble_avg_top5|ensemble_weighted,0.95|0.05,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_logreg_full,ensemble_stacking_lr|ensemble_threshold_vote|logreg_full,0.00|0.85|0.15,weighted_avg,0.7781496533588333,0.4809999999999996,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_threshold_vote|logreg_full,0.00|0.85|0.15,weighted_avg,0.7781496533588333,0.4809999999999996,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top5|catboost_A6_no_shift,1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top5|ensemble_threshold_vote,1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top5_logreg_full,ensemble_avg_top5|logreg_full,1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_avg_top5|catboost_B_2_full_allseeds,0.05|0.95|0.00,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_avg_top5_logreg_full,ensemble_stacking_lr|ensemble_avg_top5|logreg_full,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_weighted,ensemble_avg_top3|ensemble_avg_top5|ensemble_weighted,0.05|0.95|0.00,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_avg_top5|catboost_B_2_full_allseeds,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_logreg_full,ensemble_avg_top3|ensemble_avg_top5|logreg_full,0.05|0.95|0.00,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5,0.05|0.00|0.95,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5,ensemble_avg_top3|ensemble_avg_top5,0.05|0.95,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.05|0.95|0.00,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5,ensemble_avg_top3|ensemble_avg_top5,0.00|1.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5,0.00|0.00|1.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_avg_top5_ensemble_weighted,ensemble_stacking_lr|ensemble_avg_top5|ensemble_weighted,0.00|0.95|0.05,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_avg_top5_ensemble_weighted,ensemble_stacking_lr|ensemble_avg_top5|ensemble_weighted,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_weighted,ensemble_avg_top3|ensemble_avg_top5|ensemble_weighted,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_weighted,ensemble_avg_top3|ensemble_avg_top5|ensemble_weighted,0.00|0.95|0.05,weighted_avg,0.7781496533588333,0.5169999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_threshold_vote|logreg_full,0.05|0.80|0.15,weighted_avg,0.7781496533588333,0.4859999999999996,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_ensemble_avg_top5_logreg_full,ensemble_avg_top3|ensemble_avg_top5|logreg_full,0.00|1.00|0.00,weighted_avg,0.7781496533588333,0.5159999999999996,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.05|0.75|0.20,weighted_avg,0.7781018407841263,0.3959999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote,0.05|0.20|0.75,weighted_avg,0.7781018407841263,0.3869999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote,0.05|0.10|0.85,weighted_avg,0.7781018407841263,0.37699999999999967,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_ensemble_weighted,ensemble_stacking_lr|ensemble_threshold_vote|ensemble_weighted,0.05|0.85|0.10,weighted_avg,0.7781018407841263,0.3829999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_threshold_vote|catboost_A6_no_shift,0.80|0.20,weighted_avg,0.7781018407841263,0.3939999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_ensemble_weighted,ensemble_stacking_lr|ensemble_threshold_vote|ensemble_weighted,0.15|0.75|0.10,weighted_avg,0.7781018407841263,0.3919999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.00|0.80|0.20,weighted_avg,0.7781018407841263,0.3939999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.05|0.80|0.15,weighted_avg,0.7781018407841263,0.3939999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.20|0.05|0.75,weighted_avg,0.7781018407841263,0.3859999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.10|0.75|0.15,weighted_avg,0.7781018407841263,0.3979999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_ensemble_weighted,ensemble_stacking_lr|ensemble_threshold_vote|ensemble_weighted,0.20|0.75|0.05,weighted_avg,0.7781018407841263,0.3889999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_threshold_vote|catboost_A6_no_shift,0.00|0.80|0.20,weighted_avg,0.7781018407841263,0.3939999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.10|0.70|0.20,weighted_avg,0.7781018407841263,0.3979999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_threshold_vote|catboost_A6_no_shift,0.05|0.75|0.20,weighted_avg,0.7781018407841263,0.3979999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.15|0.50|0.35,weighted_avg,0.7781018407841263,0.42399999999999965,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_ensemble_weighted,ensemble_stacking_lr|ensemble_threshold_vote|ensemble_weighted,0.20|0.70|0.10,weighted_avg,0.7781018407841263,0.3959999999999997,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.10|0.60|0.30,weighted_avg,0.7781018407841263,0.41399999999999965,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_stacking_lr_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|logreg_full|catboost_A6_no_shift,0.30|0.00|0.40|0.30,weighted_avg,0.7780779344967726,0.6159999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.00|0.33|0.22|0.44,weighted_avg,0.7780779344967726,0.5889999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.20|0.70|0.10,weighted_avg,0.7780779344967726,0.6079999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_avg_top5|catboost_A6_no_shift,0.25|0.40|0.35,weighted_avg,0.7780779344967726,0.5899999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_avg_top5|catboost_A6_no_shift,0.25|0.45|0.30,weighted_avg,0.7780779344967726,0.5889999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top5|ensemble_threshold_vote,0.90|0.10,weighted_avg,0.7780779344967726,0.5879999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.10|0.75|0.15,weighted_avg,0.7780779344967726,0.5889999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.25|0.70|0.05,weighted_avg,0.7780779344967726,0.5899999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.20|0.65|0.15,weighted_avg,0.7780779344967726,0.6089999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_avg_top5|catboost_A6_no_shift,0.30|0.40|0.30,weighted_avg,0.7780779344967726,0.5879999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|logreg_full|catboost_A6_no_shift,0.10|0.00|0.50|0.40,weighted_avg,0.7780779344967726,0.6249999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.20|0.60|0.20,weighted_avg,0.7780779344967726,0.6099999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.20|0.55|0.25,weighted_avg,0.7780779344967726,0.6119999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_logreg_full_ensemble_weighted,ensemble_avg_top3|ensemble_avg_top5|logreg_full|ensemble_weighted,0.09|0.36|0.09|0.45,weighted_avg,0.7780779344967726,0.5939999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.30|0.10|0.30|0.30,weighted_avg,0.7780779344967726,0.5939999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_threshold_vote|catboost_A6_no_shift,0.15|0.65|0.20,weighted_avg,0.7780779344967726,0.6119999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.30|0.00|0.40|0.30,weighted_avg,0.7780779344967726,0.5879999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.30|0.00|0.70,weighted_avg,0.7780779344967726,0.6059999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote|catboost_A6_no_shift,0.20|0.00|0.60|0.20,weighted_avg,0.7780779344967726,0.6099999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_logreg_full,ensemble_stacking_lr|ensemble_avg_top5|logreg_full,0.10|0.10|0.80,weighted_avg,0.7780779344967726,0.6589999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|catboost_A6_no_shift,0.05|0.75|0.20,weighted_avg,0.7780779344967726,0.5939999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_catboost_A6_no_shift,ensemble_avg_top3|catboost_A6_no_shift,0.90|0.10,weighted_avg,0.7780779344967726,0.5969999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|catboost_A6_no_shift,0.10|0.55|0.35,weighted_avg,0.7780779344967726,0.5909999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.20|0.10|0.20|0.20|0.30,weighted_avg,0.7780779344967726,0.6049999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_weighted,0.25|0.40|0.35,weighted_avg,0.7780779344967726,0.5999999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_weighted,0.25|0.45|0.30,weighted_avg,0.7780779344967726,0.5999999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.18|0.18|0.18|0.18|0.27,weighted_avg,0.7780779344967726,0.6069999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.22|0.11|0.22|0.22|0.22,weighted_avg,0.7780779344967726,0.6009999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.00|0.11|0.22|0.33|0.33,weighted_avg,0.7780779344967726,0.6099999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_catboost_B_2_full_allseeds_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|catboost_B_2_full_allseeds|catboost_A6_no_shift,0.33|0.33|0.11|0.11|0.11,weighted_avg,0.7780779344967726,0.5979999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_catboost_B_2_full_allseeds_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|catboost_B_2_full_allseeds|catboost_A6_no_shift,0.30|0.30|0.00|0.20|0.20,weighted_avg,0.7780779344967726,0.5889999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_catboost_B_2_full_allseeds_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|catboost_B_2_full_allseeds|catboost_A6_no_shift,0.22|0.22|0.11|0.22|0.22,weighted_avg,0.7780779344967726,0.5869999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_weighted,0.10|0.40|0.20|0.30,weighted_avg,0.7780779344967726,0.6009999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_stacking_lr|catboost_B_2_full_allseeds,0.20|0.50|0.30,weighted_avg,0.7780779344967726,0.5909999999999995,0.3409090909090909,0,0.0,
avg_ensemble_avg_top3_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_avg_top5|catboost_A6_no_shift,equal,avg,0.7780779344967726,0.5899999999999995,0.3409090909090909,0,0.0,stage3_submissions/submission_blend_avg_ensemble_avg_top3_ensemble_avg_top5_catboost_A6_no_shift.csv
wavg_ensemble_avg_top3_ensemble_stacking_lr_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|catboost_A6_no_shift,0.10|0.60|0.30,weighted_avg,0.7780779344967726,0.5889999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_logreg_full,ensemble_stacking_lr|ensemble_avg_top5|logreg_full,0.20|0.75|0.05,weighted_avg,0.7780779344967726,0.5879999999999995,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.05|0.90|0.05,weighted_avg,0.7780779344967726,0.5899999999999995,0.3409090909090909,0,0.0,
