name,method,oof_bal_acc,threshold,test_pos_rate,changed_vs_anchor,diff_pct_vs_anchor,note,file_path,ranking_score
submission_pseudo_lo0.10_hi0.90_w0.50,pseudo_label,0.7727707387042793,0.4969999999999996,0.36363636363636365,1,0.022727272727272728,pseudo_0.1_0.9_w0.5,stage3_submissions/submission_pseudo_lo0.10_hi0.90_w0.50.csv,0.7757707387042793
submission_thr_0.556_pos_0.364,threshold_sweep,0.7722926129572077,0.556,0.36363636363636365,1,0.022727272727272728,global+local_threshold_grid,stage3_submissions/submission_thr_0.556_pos_0.364.csv,0.7752926129572077
submission_pseudo_lo0.10_hi0.90_w0.75,pseudo_label,0.770929954578054,0.5509999999999995,0.36363636363636365,1,0.022727272727272728,pseudo_0.1_0.9_w0.75,stage3_submissions/submission_pseudo_lo0.10_hi0.90_w0.75.csv,0.773929954578054
submission_thr_0.564_pos_0.341,threshold_sweep,0.77317714558929,0.5640000000000001,0.3409090909090909,0,0.0,global+local_threshold_grid,stage3_submissions/submission_thr_0.564_pos_0.341.csv,0.77317714558929
downweight_0.03,noisy,0.7697585464977289,0.5009999999999996,0.38636363636363635,2,0.045454545454545456,noisy,stage3_submissions/submission_noisy_downweight_frac0.03_w0.25.csv,0.7727585464977289
ablation_catboost_top20,feature_ablation,0.7726990198422186,0.6139999999999994,0.3409090909090909,0,0.0,catboost_ablation,stage3_submissions/submission_ablation_catboost_top20.csv,0.7726990198422186
submission_pseudo_lo0.07_hi0.93_w0.75,pseudo_label,0.7695672961989003,0.5649999999999995,0.36363636363636365,1,0.022727272727272728,pseudo_0.07_0.93_w0.75,stage3_submissions/submission_pseudo_lo0.07_hi0.93_w0.75.csv,0.7725672961989003
ablation_catboost_top30,feature_ablation,0.7686349509921109,0.5109999999999996,0.36363636363636365,1,0.022727272727272728,catboost_ablation,stage3_submissions/submission_ablation_catboost_top30.csv,0.7716349509921109
catboost_cw_2.0,class_weight,0.770093234520679,0.7099999999999994,0.3409090909090909,0,0.0,class_weight,stage3_submissions/submission_classweight_m2.00.csv,0.770093234520679
downweight_0.01,noisy,0.7668658857279465,0.4729999999999996,0.36363636363636365,1,0.022727272727272728,noisy,stage3_submissions/submission_noisy_downweight_frac0.01_w0.50.csv,0.7698658857279465
catboost_cw_1.25,class_weight,0.7693282333253646,0.6149999999999994,0.3409090909090909,0,0.0,class_weight,stage3_submissions/submission_classweight_m1.25.csv,0.7693282333253646
downweight_0.03,noisy,0.7661486971073392,0.5319999999999996,0.38636363636363635,2,0.045454545454545456,noisy,stage3_submissions/submission_noisy_downweight_frac0.03_w0.50.csv,0.7691486971073392
ablation_catboost_top15,feature_ablation,0.7666746354291178,0.5449999999999996,0.4090909090909091,3,0.06818181818181818,catboost_ablation,stage3_submissions/submission_ablation_catboost_top15.csv,0.7686746354291178
ablation_catboost_no_interactions,feature_ablation,0.7649533827396605,0.5939999999999995,0.36363636363636365,1,0.022727272727272728,catboost_ablation,stage3_submissions/submission_ablation_catboost_no_interactions.csv,0.7679533827396605
toplike_90,shift,0.764520202020202,0.4819999999999996,0.38636363636363635,2,0.045454545454545456,shift,stage3_submissions/submission_shift_toplike_90.csv,0.767520202020202
toplike_70,shift,0.7674904281239123,0.5919999999999995,0.3409090909090909,0,0.0,shift,stage3_submissions/submission_shift_toplike_70.csv,0.7674904281239123
submission_pseudo_lo0.05_hi0.95_w0.75,pseudo_label,0.7674396366244323,0.5529999999999995,0.3409090909090909,0,0.0,pseudo_0.05_0.95_w0.75,stage3_submissions/submission_pseudo_lo0.05_hi0.95_w0.75.csv,0.7674396366244323
submission_pseudo_lo0.05_hi0.95_w0.25,pseudo_label,0.7674396366244323,0.5709999999999995,0.3409090909090909,0,0.0,pseudo_0.05_0.95_w0.25,stage3_submissions/submission_pseudo_lo0.05_hi0.95_w0.25.csv,0.7674396366244323
ablation_catboost_one_hot_only,feature_ablation,0.764140568969639,0.5079999999999996,0.38636363636363635,2,0.045454545454545456,catboost_ablation,stage3_submissions/submission_ablation_catboost_one_hot_only.csv,0.767140568969639
ablation_catboost_only_target_encoded_cat_plus_numeric,feature_ablation,0.764140568969639,0.5079999999999996,0.38636363636363635,2,0.045454545454545456,catboost_ablation,stage3_submissions/submission_ablation_catboost_only_target_encoded_cat_plus_numeric.csv,0.767140568969639
unweighted,shift,0.764140568969639,0.5079999999999996,0.38636363636363635,2,0.045454545454545456,shift,stage3_submissions/submission_shift_weight_unweighted.csv,0.767140568969639
ablation_catboost_all,feature_ablation,0.764140568969639,0.5079999999999996,0.38636363636363635,2,0.045454545454545456,catboost_ablation,stage3_submissions/submission_ablation_catboost_all.csv,0.767140568969639
catboost_cw_0.75,class_weight,0.7639015060961032,0.4829999999999996,0.3636363636363636,1,0.022727272727272728,class_weight,stage3_submissions/submission_classweight_m0.75.csv,0.7669015060961032
downweight_0.02,noisy,0.7658379153717427,0.5839999999999995,0.3409090909090909,0,0.0,noisy,stage3_submissions/submission_noisy_downweight_frac0.02_w0.50.csv,0.7658379153717427
submission_pseudo_lo0.07_hi0.93_w0.25,pseudo_label,0.7637341620846283,0.4859999999999996,0.4090909090909091,3,0.06818181818181818,pseudo_0.07_0.93_w0.25,stage3_submissions/submission_pseudo_lo0.07_hi0.93_w0.25.csv,0.7657341620846283
catboost_cw_1.0,class_weight,0.7614152522113316,0.5219999999999996,0.3636363636363636,1,0.022727272727272728,class_weight,stage3_submissions/submission_classweight_m1.00.csv,0.7644152522113316
toplike_80,shift,0.7642505277973258,0.5949999999999995,0.3409090909090909,0,0.0,shift,stage3_submissions/submission_shift_toplike_80.csv,0.7642505277973258
submission_pseudo_lo0.07_hi0.93_w0.50,pseudo_label,0.7633516614869711,0.5879999999999995,0.3409090909090909,0,0.0,pseudo_0.07_0.93_w0.5,stage3_submissions/submission_pseudo_lo0.07_hi0.93_w0.50.csv,0.7633516614869711
strong,shift,0.760769782452785,0.5959999999999995,0.4090909090909091,3,0.06818181818181818,shift,stage3_submissions/submission_shift_weight_strong.csv,0.762769782452785
ablation_catboost_no_date_year_month,feature_ablation,0.759478842935692,0.4729999999999996,0.38636363636363635,2,0.045454545454545456,catboost_ablation,stage3_submissions/submission_ablation_catboost_no_date_year_month.csv,0.762478842935692
submission_pseudo_lo0.03_hi0.97_w0.75,pseudo_label,0.7624671288548888,0.6329999999999995,0.3409090909090909,0,0.0,pseudo_0.03_0.97_w0.75,stage3_submissions/submission_pseudo_lo0.03_hi0.97_w0.75.csv,0.7624671288548888
ablation_catboost_top10,feature_ablation,0.7624193162801817,0.4889999999999996,0.3409090909090909,0,0.0,catboost_ablation,stage3_submissions/submission_ablation_catboost_top10.csv,0.7624193162801817
submission_pseudo_lo0.03_hi0.97_w0.50,pseudo_label,0.762180253406646,0.5169999999999996,0.3409090909090909,0,0.0,pseudo_0.03_0.97_w0.5,stage3_submissions/submission_pseudo_lo0.03_hi0.97_w0.50.csv,0.762180253406646
catboost_cw_3.0,class_weight,0.7621085345445853,0.7849999999999994,0.3409090909090909,0,0.0,class_weight,stage3_submissions/submission_classweight_m3.00.csv,0.7621085345445853
catboost_cw_0.5,class_weight,0.7576858713841741,0.4199999999999996,0.3636363636363636,1,0.022727272727272728,class_weight,stage3_submissions/submission_classweight_m0.50.csv,0.7606858713841741
ablation_catboost_no_high_shift_features,feature_ablation,0.7603394692804207,0.5709999999999995,0.3409090909090909,0,0.0,catboost_ablation,stage3_submissions/submission_ablation_catboost_no_high_shift_features.csv,0.7603394692804207
submission_pseudo_lo0.03_hi0.97_w0.25,pseudo_label,0.7583791537174276,0.6899999999999994,0.3409090909090909,0,0.0,pseudo_0.03_0.97_w0.25,stage3_submissions/submission_pseudo_lo0.03_hi0.97_w0.25.csv,0.7583791537174276
mild,shift,0.7548888357638058,0.6819999999999994,0.3181818181818182,1,0.022727272727272728,shift,stage3_submissions/submission_shift_weight_mild.csv,0.7578888357638058
extratrees_top20,ablation,0.7547932106143915,0.5569999999999995,0.3181818181818182,1,0.022727272727272728,ablation,stage3_submissions/submission_ablation_extratrees_top20.csv,0.7577932106143915
extratrees_top15,ablation,0.7547932106143915,0.5399999999999996,0.3636363636363636,1,0.022727272727272728,ablation,stage3_submissions/submission_ablation_extratrees_top15.csv,0.7577932106143915
extratrees_top10,ablation,0.753143676786995,0.5279999999999996,0.3636363636363636,1,0.022727272727272728,ablation,stage3_submissions/submission_ablation_extratrees_top10.csv,0.756143676786995
submission_thr_0.454_pos_0.386,threshold_sweep,0.7519244561319627,0.454,0.38636363636363635,2,0.045454545454545456,global+local_threshold_grid,stage3_submissions/submission_thr_0.454_pos_0.386.csv,0.7549244561319627
submission_thr_0.730_pos_0.318,threshold_sweep,0.7502749223045662,0.73,0.3181818181818182,1,0.022727272727272728,global+local_threshold_grid,stage3_submissions/submission_thr_0.730_pos_0.318.csv,0.7532749223045662
extratrees_top30,ablation,0.7463542911785799,0.5429999999999996,0.3636363636363636,1,0.022727272727272728,ablation,stage3_submissions/submission_ablation_extratrees_top30.csv,0.7493542911785799
extratrees_no_high_shift_features,ablation,0.7200095625149414,0.5349999999999996,0.3409090909090909,2,0.045454545454545456,ablation,stage3_submissions/submission_ablation_extratrees_no_high_shift_features.csv,0.7230095625149414
extratrees_no_interactions,ablation,0.71391345923978,0.5429999999999996,0.3863636363636363,4,0.09090909090909091,ablation,stage3_submissions/submission_ablation_extratrees_no_interactions.csv,0.71591345923978
extratrees_no_date_year_month,ablation,0.7073631365049008,0.5189999999999996,0.3636363636363636,5,0.11363636363636363,ablation,stage3_submissions/submission_ablation_extratrees_no_date_year_month.csv,0.7093631365049008
submission_thr_0.388_pos_0.409,threshold_sweep,0.7060243844131007,0.388,0.4090909090909091,3,0.06818181818181818,global+local_threshold_grid,stage3_submissions/submission_thr_0.388_pos_0.409.csv,0.7080243844131007
submission_thr_0.382_pos_0.432,threshold_sweep,0.7041357877121683,0.382,0.4318181818181818,4,0.09090909090909091,global+local_threshold_grid,stage3_submissions/submission_thr_0.382_pos_0.432.csv,0.7061357877121683
